Depth,S
1997.295,12.432
1997.305,13.049
1997.315,14.524
1997.325,14.604
1997.335,14.244
1997.345,14.477
1997.355,14.401
1997.365,14.245
1997.375,14.314
1997.385,14.986
1997.395,16.151
1997.405,15.858
1997.415,15.104
1997.425,14.397
1997.435,14.87
1997.445,15.542
1997.455,17.197
1997.465,19.175
1997.475,21.373
1997.485,23.588
1997.495,23.262
1997.505,21.551
1997.515,18.811
1997.525,16.909
1997.535,16.01
1997.545,14.856
1997.555,15.472
1997.565,15.45
1997.575,14.812
1997.585,14.718
1997.595,13.433
1997.605,12.416
1997.615,12.677
1997.625,12.714
1997.635,13.092
1997.645,13.93
1997.655,15.064
1997.665,15.678
1997.675,15.952
1997.685,16.603
1997.695,17.581
1997.705,18.153
1997.715,18.21
1997.725,17.977
1997.735,18.105
1997.745,19.008
1997.755,19.486
1997.765,17.924
1997.775,15.631
1997.785,13.523
1997.795,12.918
1997.805,13.393
1997.815,13.193
1997.825,13.273
1997.835,14.257
1997.845,15.78
1997.855,17.587
1997.865,18.346
1997.875,16.616
1997.885,15.567
1997.895,16.115
1997.905,16.63
1997.915,18.01
1997.925,18.134
1997.935,18.917
1997.945,19.704
1997.955,20.211
1997.965,20.586
1997.975,20.839
1997.985,20.783
1997.995,21.189
1998.005,22.483
1998.015,23.233
1998.025,23.775
1998.035,23.934
1998.045,23.257
1998.055,23.377
1998.065,22.826
1998.075,22.019
1998.085,22.237
1998.095,22.868
1998.105,24.053
1998.115,24.667
1998.125,24.2
1998.135,21.806
1998.145,18.738
1998.155,17.098
1998.165,17.049
1998.175,16.616
1998.185,15.371
1998.195,15.643
1998.205,15.721
1998.215,17.932
1998.225,22.239
1998.235,21.122
1998.245,17.534
1998.255,15.303
1998.265,14.799
1998.275,14.998
1998.285,14.047
1998.295,12.36
1998.305,11.557
1998.315,10.939
1998.325,9.913
1998.335,10.1
1998.345,10.66
1998.355,10.684
1998.365,10.773
1998.375,10.564
1998.385,10.984
1998.395,12.41
1998.405,13.252
1998.415,14.154
1998.425,14.26
1998.435,14.651
1998.445,14.599
1998.455,13.954
1998.465,12.323
1998.475,11.488
1998.485,11.304
1998.525,11.425
1998.535,12.783
1998.545,12.954
1998.555,13.828
1998.565,15.491
1998.575,16.088
1998.585,17.06
1998.595,17.703
1998.605,17.696
1998.615,17.027
1998.625,17.7
1998.635,17.354
1998.645,13.042
1998.705,12.617
1998.715,15.869
1998.725,16.212
1998.735,16.144
1998.745,15.237
1998.755,13.073
1998.765,10.59
1998.775,9.826
1998.785,11.06
1998.795,11.972
1998.805,13.456
1998.815,14.228
1998.825,14.931
1998.835,14.652
1998.845,13.553
1998.855,12.894
1998.865,12.29
1998.875,11.253
1998.885,10.207
1998.895,9.977
1998.905,9.548
1998.915,9.738
1998.925,11.416
1998.935,11.879
1998.945,11.817
1998.955,10.744
1998.965,11.839
1998.975,13.49
1998.985,13.37
1998.995,12.966
1999.005,12.801
1999.015,13.428
1999.025,13.418
1999.035,12.745
1999.045,12.709
1999.055,14.006
1999.065,15.556
1999.075,16.714
1999.085,16.598
1999.095,16.546
1999.105,14.772
1999.115,12.07
1999.125,11.262
1999.135,12.313
1999.145,14.028
1999.155,15.754
1999.165,17.365
1999.175,17.45
1999.185,15.321
1999.195,12.589
1999.205,10.953
1999.215,11.193
1999.225,12.382
1999.235,12.37
1999.245,12.569
1999.255,11.807
1999.265,12.135
1999.275,13.459
1999.285,14.364
1999.295,14.349
1999.305,15.565
1999.315,16.541
1999.355,16.448
1999.365,17.185
1999.375,18.569
1999.385,20.355
1999.395,20.407
1999.405,20.047
1999.415,18.618
1999.425,16.959
1999.435,15.422
1999.445,15.289
1999.455,16.274
1999.465,17.533
1999.475,20.408
1999.485,20.773
1999.495,20.508
1999.505,20.651
1999.515,18.898
1999.525,16.319
1999.535,14.62
1999.545,14.132
1999.555,13.753
1999.565,14.867
1999.575,15.278
1999.585,15.126
1999.595,14.113
1999.605,12.627
1999.615,12.66
1999.625,13.209
1999.635,14.568
1999.645,14.087
1999.655,13.365
1999.665,13.81
1999.675,13.38
1999.685,12.819
1999.695,13.024
1999.705,9.953
1999.715,9.75
1999.725,14.38
1999.735,16.952
1999.745,18.005
1999.755,18.459
1999.765,19.69
1999.775,21.435
1999.785,21.502
1999.795,20.986
1999.805,19.712
1999.815,17.304
1999.825,15.335
1999.835,14.465
1999.845,14.071
1999.855,13.642
1999.865,13.368
1999.875,13.967
1999.885,14.803
1999.895,15.667
1999.905,15.666
1999.915,14.578
1999.925,14.358
1999.935,13.974
1999.945,13.163
1999.955,12.715
1999.965,13.106
1999.975,13.791
1999.985,14.565
1999.995,16.053
2000.005,17.22
2000.015,18.349
2000.025,18.262
2000.035,17.206
2000.045,16.587
2000.055,16.451
2000.065,16.889
2000.075,16.956
2000.085,17.453
2000.095,18.354
2000.105,18.532
2000.115,17.655
2000.125,15.113
2000.135,13.392
2000.145,12.383
2000.155,12.992
2000.165,13.849
2000.175,14.944
2000.185,15.776
2000.195,14.851
2000.205,14.813
2000.215,15.152
2000.225,15.18
2000.235,15.03
2000.245,15.337
2000.255,15.457
2000.265,15.948
2000.275,15.278
2000.285,15.085
2000.295,15.714
2000.305,17.442
2000.315,16.426
2000.325,12.461
2000.335,10.944
2000.345,14.432
2000.355,16.453
2000.365,15.516
2000.375,14.993
2000.385,15.511
2000.395,15.759
2000.405,16.84
2000.415,18.188
2000.425,20.093
2000.435,20.867
2000.445,20.226
2000.455,18.59
2000.465,16.972
2000.475,16.219
2000.485,17.453
2000.495,20.32
2000.505,21.753
2000.515,22.189
2000.525,21.315
2000.535,20.068
2000.545,19.807
2000.555,19.437
2000.565,19.268
2000.575,19.536
2000.585,19.294
2000.595,17.758
2000.605,15.527
2000.615,13.364
2000.625,12.324
2000.635,12.659
2000.645,13.235
2000.655,14.947
2000.665,16.768
2000.675,18.086
2000.685,18.87
2000.695,19.246
2000.705,18.958
2000.715,17.491
2000.725,16.083
2000.735,15.508
2000.745,15.06
2000.755,14.721
2000.765,14.219
2000.775,13.684
2000.785,13.052
2000.795,13.172
2000.805,13.936
2000.815,14.152
2000.825,13.819
2000.835,13.134
2000.845,11.916
2000.855,10.291
2000.865,9.82
2000.875,10.551
2000.885,11.574
2000.895,12.798
2000.905,14.382
2000.915,14.63
2000.925,14.461
2000.935,14.885
2000.945,15.04
2000.955,14.371
2000.965,14.109
2000.975,14.844
2000.985,16.096
2000.995,18.423
2001.005,21.114
2001.015,22.203
2001.025,22.171
2001.035,20.539
2001.045,19.034
2001.055,17.145
2001.065,14.176
2001.075,13.858
2001.085,14.628
2001.095,16.479
2001.105,17.802
2001.115,18.683
2001.125,19.063
2001.135,19.484
2001.145,18.999
2001.155,17.572
2001.165,16.685
2001.175,16.251
2001.185,17.419
2001.195,18.794
2001.205,19.519
2001.215,19.884
2001.225,19.855
2001.235,18.421
2001.245,17.325
2001.255,15.608
2001.265,13.536
2001.275,12.321
2001.285,11.456
2001.295,11.272
2001.305,10.941
2001.315,10.632
2001.325,11.581
2001.335,13.035
2001.345,14.408
2001.355,14.339
2001.365,13.957
2001.375,13.515
2001.385,12.209
2001.395,10.888
2001.405,11.581
2001.415,12.301
2001.425,13.301
2001.435,14.107
2001.445,13.516
2001.455,13.565
2001.465,13.359
2001.475,13.955
2001.485,14.48
2001.495,15.174
2001.505,15.051
2001.515,14.002
2001.525,13.942
2001.535,14.0
2001.545,13.434
2001.555,13.224
2001.565,12.936
2001.575,14.33
2001.585,15.86
2001.595,16.2
2001.605,19.802
2001.615,22.071
2001.625,19.631
2001.635,18.38
2001.645,18.501
2001.655,19.469
2001.665,19.69
2001.675,19.847
2001.685,20.403
2001.695,18.309
2001.705,16.178
2001.715,15.387
2001.725,15.386
2001.735,15.967
2001.745,16.96
2001.755,18.391
2001.765,19.532
2001.775,19.153
2001.785,18.411
2001.795,18.184
2001.805,18.042
2001.815,18.113
2001.825,18.304
2001.835,18.4
2001.845,18.259
2001.855,18.182
2001.865,18.603
2001.875,19.373
2001.885,19.787
2001.895,21.056
2001.905,21.325
2001.915,20.962
2001.925,20.54
2001.935,20.938
2001.945,20.877
2001.955,21.271
2001.965,21.635
2001.975,21.847
2001.985,22.485
2001.995,23.035
2002.005,23.298
2002.015,24.48
2002.025,24.2
2002.035,22.495
2002.045,21.908
2002.055,21.023
2002.065,19.627
2002.075,19.99
2002.085,20.839
2002.095,20.342
2002.105,20.514
2002.115,20.946
2002.125,20.181
2002.135,17.883
2002.145,14.489
2002.155,13.612
2002.165,14.958
2002.175,17.077
2002.185,18.939
2002.195,19.484
2002.205,18.784
2002.215,18.346
2002.225,17.14
2002.235,16.419
2002.245,16.641
2002.255,16.81
2002.265,17.144
2002.275,17.575
2002.285,16.456
2002.295,16.225
2002.305,14.714
2002.315,12.804
2002.325,11.888
2002.335,11.462
2002.345,12.658
2002.355,14.008
2002.365,15.012
2002.375,17.258
2002.385,18.675
2002.395,18.171
2002.405,17.049
2002.415,15.509
2002.425,14.738
2002.435,14.692
2002.445,16.046
2002.455,17.636
2002.465,19.089
2002.475,19.485
2002.485,17.551
2002.495,15.255
2002.505,13.834
2002.515,14.203
2002.525,14.402
2002.535,15.334
2002.545,17.426
2002.555,18.616
2002.565,18.086
2002.575,17.527
2002.585,16.519
2002.595,14.728
2002.605,14.405
2002.615,14.979
2002.625,16.011
2002.635,17.833
2002.645,18.591
2002.655,19.811
2002.665,20.091
2002.675,17.715
2002.685,17.1
2002.695,17.423
2002.705,18.232
2002.715,20.996
2002.735,25.976
2002.745,26.897
2002.755,25.797
2002.765,23.923
2002.775,20.477
2002.785,17.201
2002.795,15.019
2002.805,15.073
2002.815,14.911
2002.825,14.712
2002.835,14.863
2002.845,15.09
2002.855,14.54
2002.865,13.94
2002.875,13.876
2002.885,13.979
2002.895,13.851
2002.905,13.565
2002.915,12.847
2002.925,11.866
2002.935,11.127
2002.945,11.211
2002.955,11.119
2002.965,12.3
2002.975,14.607
2002.985,17.217
2002.995,19.735
2003.005,20.163
2003.015,20.051
2003.025,19.908
2003.035,19.53
2003.045,18.522
2003.055,17.62
2003.065,17.793
2003.075,17.756
2003.085,19.205
2003.095,20.382
2003.105,20.231
2003.115,19.825
2003.125,19.54
2003.135,19.551
2003.145,20.054
2003.155,20.037
2003.165,19.912
2003.175,19.522
2003.185,16.786
2003.195,15.225
2003.205,12.45
2003.215,10.238
2003.225,8.905
2003.235,6.325
2003.265,11.37
2003.275,14.085
2003.285,16.874
2003.295,17.596
2003.305,16.009
2003.315,14.293
2003.325,13.749
2003.335,14.341
2003.345,15.375
2003.355,16.081
2003.365,16.172
2003.375,16.235
2003.385,16.764
2003.395,16.989
2003.405,16.985
2003.415,17.516
2003.425,16.057
2003.435,13.987
2003.445,13.669
2003.455,13.603
2003.465,13.768
2003.475,14.664
2003.485,15.503
2003.495,16.902
2003.505,18.64
2003.515,20.316
2003.525,20.873
2003.535,19.554
2003.545,19.002
2003.555,19.824
2003.565,21.588
2003.575,22.429
2003.585,22.415
2003.595,22.631
2003.605,20.433
2003.615,17.807
2003.625,16.279
2003.635,15.727
2003.645,15.594
2003.655,17.111
2003.665,17.631
2003.675,16.434
2003.685,15.304
2003.695,14.584
2003.705,13.901
2003.715,14.03
2003.725,14.433
2003.735,14.613
2003.745,13.492
2003.755,12.147
2003.765,11.58
2003.775,10.198
2003.785,9.88
2003.795,10.077
2003.805,10.162
2003.815,10.892
2003.825,12.554
2003.835,13.732
2003.845,13.958
2003.855,13.33
2003.865,12.064
2003.875,11.111
2003.885,11.158
2003.895,11.207
2003.905,12.246
2003.915,12.861
2003.925,12.04
2003.935,12.169
2003.945,12.344
2003.955,12.289
2003.965,13.077
2003.975,13.885
2003.985,14.862
2003.995,16.091
2004.005,16.725
2004.015,15.078
2004.025,13.584
2004.035,12.742
2004.045,10.957
2004.055,9.212
2004.065,8.578
2004.075,8.818
2004.085,9.385
2004.095,10.059
2004.105,10.499
2004.115,10.158
2004.125,9.795
2004.135,10.122
2004.145,10.497
2004.155,11.274
2004.165,12.177
2004.175,12.426
2004.185,12.814
2004.195,12.455
2004.205,12.276
2004.215,12.491
2004.225,12.36
2004.235,12.846
2004.245,13.958
2004.255,15.202
2004.265,15.793
2004.275,16.71
2004.285,17.281
2004.295,16.726
2004.305,16.26
2004.315,14.983
2004.325,13.369
2004.335,12.784
2004.345,13.395
2004.355,13.796
2004.365,13.057
2004.375,11.931
2004.385,11.543
2004.395,11.05
2004.405,11.191
2004.415,11.513
2004.425,11.97
2004.435,11.923
2004.445,12.078
2004.455,12.434
2004.465,12.139
2004.475,13.205
2004.485,13.926
2004.495,14.466
2004.505,15.778
2004.515,17.881
2004.525,20.434
2004.535,22.927
2004.545,23.441
2004.555,22.949
2004.565,20.788
2004.575,17.129
2004.585,14.72
2004.595,13.84
2004.605,13.968
2004.615,14.321
2004.625,14.481
2004.635,14.799
2004.645,13.722
2004.655,13.344
2004.665,13.194
2004.675,14.026
2004.685,15.156
2004.695,16.795
2004.705,18.871
2004.715,20.571
2004.725,23.176
2004.735,25.445
2004.745,26.362
2004.755,27.503
2004.765,29.774
2004.775,31.743
2004.785,32.574
2004.795,33.008
2004.805,31.69
2004.815,27.075
2004.825,23.63
2004.835,21.765
2004.845,21.896
2004.855,24.464
2004.865,25.978
2004.875,25.615
2004.885,24.439
2004.895,22.41
2004.905,19.361
2004.915,16.988
2004.925,16.298
2004.935,16.404
2004.945,16.158
2004.955,17.163
2004.965,18.079
2004.975,18.096
2004.985,17.612
2004.995,16.447
2005.005,15.681
2005.015,16.095
2005.025,17.044
2005.035,16.447
2005.045,17.085
2005.055,17.135
2005.065,16.343
2005.075,15.562
2005.085,14.34
2005.095,14.13
2005.105,14.291
2005.115,12.934
2005.125,11.317
2005.135,10.141
2005.145,8.828
2005.155,9.281
2005.165,11.17
2005.175,12.095
2005.185,12.35
2005.195,12.901
2005.205,13.491
2005.215,14.249
2005.225,14.04
2005.235,13.932
2005.245,13.994
2005.255,13.451
2005.265,13.172
2005.275,13.136
2005.285,13.119
2005.295,12.569
2005.305,12.218
2005.315,12.474
2005.325,12.696
2005.335,13.338
2005.345,14.883
2005.355,15.098
2005.365,15.193
2005.375,14.902
2005.385,13.842
2005.395,13.882
2005.405,14.086
2005.415,14.115
2005.425,13.773
2005.435,15.146
2005.445,17.111
2005.455,17.527
2005.465,17.099
2005.475,16.283
2005.485,16.004
2005.495,15.517
2005.505,14.77
2005.515,15.11
2005.525,15.815
2005.535,17.136
2005.545,17.851
2005.555,17.319
2005.565,16.387
2005.575,14.844
2005.585,14.799
2005.595,14.776
2005.605,15.136
2005.615,16.364
2005.625,16.674
2005.635,16.174
2005.645,15.277
2005.655,15.503
2005.665,15.366
2005.675,15.327
2005.685,15.643
2005.695,13.58
2005.705,11.118
2005.715,14.177
2005.725,18.622
2005.735,18.752
2005.745,17.836
2005.755,17.476
2005.765,16.69
2005.775,16.093
2005.785,15.906
2005.795,15.973
2005.805,17.794
2005.815,19.594
2005.825,19.087
2005.835,18.992
2005.845,19.01
2005.855,17.04
2005.865,14.587
2005.875,12.104
2005.885,10.765
2005.895,10.507
2005.905,10.63
2005.915,10.908
2005.925,11.316
2005.935,11.772
2005.945,13.072
2005.955,13.854
2005.965,13.665
2005.975,13.404
2005.985,12.627
2005.995,12.873
2006.005,13.966
2006.015,14.411
2006.025,14.618
2006.035,14.614
2006.045,14.743
2006.055,15.562
2006.065,15.827
2006.075,15.132
2006.085,14.616
2006.095,14.727
2006.105,15.515
2006.115,17.133
2006.125,18.594
2006.135,18.416
2006.145,18.371
2006.155,18.411
2006.165,18.236
2006.175,17.574
2006.185,17.211
2006.195,16.265
2006.205,16.442
2006.215,17.015
2006.225,15.761
2006.235,14.499
2006.245,14.284
2006.255,14.698
2006.265,15.392
2006.275,15.603
2006.285,15.862
2006.295,16.011
2006.305,17.374
2006.315,19.205
2006.325,20.268
2006.335,20.928
2006.345,20.601
2006.355,18.845
2006.365,18.319
2006.375,17.456
2006.385,15.937
2006.395,15.671
2006.405,15.694
2006.415,16.615
2006.425,16.88
2006.435,16.617
2006.445,16.11
2006.455,14.376
2006.465,12.993
2006.475,11.863
2006.485,11.729
2006.495,11.666
2006.505,11.821
2006.515,12.007
2006.525,12.103
2006.535,11.485
2006.545,11.233
2006.555,10.952
2006.565,10.59
2006.575,9.18
2006.585,8.522
2006.595,8.768
2006.605,8.341
2006.615,7.94
2006.625,7.99
2006.635,8.212
2006.645,8.575
2006.655,8.784
2006.665,9.481
2006.675,10.491
2006.685,11.645
2006.695,12.155
2006.705,12.705
2006.715,13.811
2006.725,13.981
2006.735,13.91
2006.745,14.508
2006.755,15.01
2006.765,14.767
2006.775,14.113
2006.785,14.061
2006.795,13.016
2006.805,13.587
2006.815,13.937
2006.825,13.189
2006.835,12.748
2006.845,13.322
2006.855,13.626
2006.865,14.282
2006.875,14.201
2006.885,13.997
2006.895,13.988
2006.905,14.92
2006.915,16.345
2006.925,17.162
2006.935,16.682
2006.945,16.715
2006.955,17.513
2006.965,18.6
2006.975,19.533
2006.985,19.686
2006.995,19.332
2007.005,19.544
2007.015,20.162
2007.025,20.347
2007.035,19.202
2007.045,17.623
2007.055,16.293
2007.065,14.146
2007.075,12.789
2007.085,13.006
2007.095,14.307
2007.105,14.648
2007.115,13.776
2007.125,13.108
2007.135,13.47
2007.145,15.211
2007.155,16.527
2007.165,17.341
2007.175,17.814
2007.185,17.605
2007.195,17.627
2007.205,16.516
2007.215,14.909
2007.225,13.294
2007.235,12.704
2007.245,12.914
2007.255,14.233
2007.265,15.172
2007.275,14.565
2007.285,13.887
2007.295,12.884
2007.305,12.211
2007.315,12.085
2007.325,12.634
2007.335,14.246
2007.345,15.159
2007.355,16.411
2007.365,16.672
2007.375,16.696
2007.385,16.04
2007.395,15.548
2007.405,16.883
2007.415,18.327
2007.425,18.722
2007.435,19.64
2007.445,20.46
2007.455,18.403
2007.465,16.203
2007.475,16.073
2007.485,15.371
2007.495,15.449
2007.505,16.273
2007.515,16.858
2007.525,17.276
2007.535,16.753
2007.545,14.849
2007.555,13.499
2007.565,13.222
2007.575,12.817
2007.585,12.4
2007.595,12.447
2007.605,13.718
2007.615,13.709
2007.625,14.586
2007.635,15.226
2007.645,15.105
2007.655,14.449
2007.665,15.236
2007.675,16.127
2007.685,17.859
2007.695,19.758
2007.705,20.527
2007.715,19.638
2007.725,17.505
2007.735,15.225
2007.745,12.486
2007.755,11.641
2007.765,12.204
2007.775,13.525
2007.785,14.712
2007.795,16.173
2007.805,16.312
2007.815,15.76
2007.825,15.031
2007.835,15.071
2007.845,15.409
2007.855,15.915
2007.865,17.468
2007.875,18.173
2007.885,17.609
2007.895,17.529
2007.905,17.532
2007.915,16.953
2007.925,17.002
2007.935,17.889
2007.945,17.89
2007.955,18.188
2007.965,18.248
2007.975,16.924
2007.985,15.626
2007.995,15.688
2008.005,15.901
2008.015,16.03
2008.025,16.382
2008.035,16.787
2008.045,17.101
2008.055,15.926
2008.065,14.281
2008.075,13.053
2008.085,12.622
2008.095,13.4
2008.105,14.157
2008.115,15.231
2008.125,16.67
2008.135,17.85
2008.145,18.4
2008.155,19.847
2008.165,20.705
2008.175,20.888
2008.185,20.363
2008.195,19.03
2008.205,18.219
2008.215,18.573
2008.225,18.297
2008.235,17.455
2008.245,17.188
2008.255,16.961
2008.265,15.244
2008.275,13.004
2008.285,12.74
2008.295,13.387
2008.305,13.66
2008.315,14.363
2008.325,15.657
2008.335,16.423
2008.345,15.55
2008.355,14.56
2008.365,14.285
2008.375,14.645
2008.385,14.583
2008.395,14.055
2008.405,14.273
2008.415,13.817
2008.425,13.066
2008.435,12.893
2008.445,11.768
2008.455,11.182
2008.465,11.894
2008.475,13.364
2008.485,14.504
2008.495,13.244
2008.505,11.828
2008.515,12.466
2008.525,12.94
2008.535,14.111
2008.545,14.872
2008.555,15.129
2008.565,13.506
2008.575,9.852
2008.585,10.069
2008.595,12.569
2008.605,13.638
2008.615,14.316
2008.625,15.502
2008.635,16.556
2008.645,16.995
2008.655,15.633
2008.665,14.934
2008.675,14.209
2008.725,13.625
2008.735,13.691
2008.745,15.14
2008.755,16.246
2008.765,16.699
2008.775,18.884
2008.785,19.703
2008.795,18.69
2008.805,17.613
2008.815,17.069
2008.825,16.835
2008.835,16.565
2008.845,16.04
2008.855,15.661
2008.865,15.624
2008.875,14.243
2008.885,12.198
2008.895,10.643
2008.905,10.539
2008.915,11.271
2008.925,12.667
2008.935,13.782
2008.945,15.691
2008.955,16.79
2008.965,16.995
2008.975,16.953
2008.985,16.898
2008.995,15.3
2009.005,14.937
2009.015,15.095
2009.025,15.321
2009.035,15.14
2009.045,15.318
2009.055,16.208
2009.065,16.886
2009.075,16.988
2009.085,17.465
2009.095,18.523
2009.105,18.604
2009.115,18.505
2009.125,16.979
2009.135,15.679
2009.145,15.161
2009.155,14.315
2009.165,12.829
2009.175,12.004
2009.185,11.736
2009.195,11.087
2009.205,10.664
2009.215,9.342
2009.225,8.083
2009.235,6.703
2009.245,6.693
2009.255,6.876
2009.265,7.775
2009.275,9.4
2009.285,11.091
2009.295,11.913
2009.305,11.865
2009.315,12.662
2009.325,13.904
2009.335,14.611
2009.345,14.515
2009.355,14.308
2009.365,14.012
2009.375,13.021
2009.385,12.36
2009.395,11.627
2009.405,10.056
2009.415,8.941
2009.425,8.598
2009.435,8.549
2009.445,8.653
2009.455,8.955
2009.465,9.822
2009.475,10.652
2009.485,11.894
2009.495,12.082
2009.505,12.075
2009.515,11.878
2009.525,11.187
2009.535,10.749
2009.545,10.769
2009.555,10.982
2009.565,11.977
2009.575,14.563
2009.585,16.532
2009.595,16.854
2009.605,15.507
2009.615,14.073
2009.625,13.553
2009.635,13.127
2009.645,12.173
2009.655,12.383
2009.665,13.053
2009.675,12.98
2009.685,13.017
2009.695,12.525
2009.705,12.658
2009.715,12.24
2009.725,11.205
2009.735,11.694
2009.745,13.177
2009.755,14.236
2009.765,15.201
2009.775,16.169
2009.785,16.818
2009.795,17.251
2009.805,16.544
2009.815,14.889
2009.825,12.449
2009.835,11.783
2009.845,12.871
2009.855,14.06
2009.865,14.289
2009.875,13.881
2009.885,13.281
2009.895,12.981
2009.905,12.775
2009.915,12.413
2009.925,12.429
2009.935,14.798
2009.945,17.064
2009.955,18.077
2009.965,18.476
2009.975,18.496
2009.985,18.7
2009.995,16.92
2010.005,14.764
2010.015,13.431
2010.025,13.155
2010.035,13.194
2010.045,13.408
2010.055,13.838
2010.065,14.192
2010.075,13.342
2010.085,13.067
2010.095,13.314
2010.105,14.299
2010.115,15.287
2010.125,16.061
2010.135,16.639
2010.145,16.854
2010.155,17.353
2010.165,17.654
2010.175,17.328
2010.185,16.931
2010.195,17.355
2010.205,18.656
2010.215,19.228
2010.225,19.295
2010.235,18.331
2010.245,17.21
2010.255,16.363
2010.265,16.291
2010.275,18.19
2010.285,19.439
2010.295,19.238
2010.305,17.828
2010.315,15.854
