Depth_m,nssS_Na_ratio
526.904,-0.326
526.915,-0.243
526.926,-0.181
526.937,-0.216
526.948,-0.29
526.959,-0.218
527.199,-0.103
527.21,-0.113
527.221,-0.221
527.232,-0.351
527.243,-0.495
527.254,-0.569
527.265,-0.569
527.276,-0.576
527.287,-0.658
527.298,-0.628
527.309,-0.514
527.32,-0.524
527.331,-0.54
527.341,-0.586
527.352,-0.644
527.363,-0.599
527.374,-0.457
527.385,-0.417
527.396,-0.385
527.407,-0.135
527.418,0.088
527.429,0.33
527.44,0.683
527.451,0.819
527.462,0.547
527.473,0.253
527.484,-0.062
527.495,-0.34
527.506,-0.564
527.517,-0.521
527.528,-0.508
527.538,-0.406
527.549,-0.656
527.56,-0.555
527.571,-0.457
527.582,-0.303
527.593,-0.15
527.604,-0.006
527.615,0.187
527.626,0.18
527.637,0.269
527.648,0.084
527.659,0.263
527.67,-0.102
527.681,-0.358
527.692,-0.443
527.703,-0.659
527.713,-0.756
527.724,-0.759
527.735,-0.735
527.746,-0.553
527.757,-0.101
527.768,0.707
527.779,0.645
527.79,0.271
527.801,-0.32
527.812,-0.493
527.823,-0.426
527.834,-0.412
527.845,-0.427
527.856,-0.445
527.867,-0.442
527.878,-0.358
527.888,-0.393
527.899,-0.353
527.91,-0.307
527.921,-0.171
527.932,-0.156
527.943,-0.102
527.954,0.098
527.965,0.273
527.976,0.212
527.987,0.371
527.998,0.746
528.009,1.302
528.02,1.605
528.031,1.722
528.042,1.687
528.053,1.414
528.064,1.047
528.074,0.094
528.085,-0.406
528.096,-0.484
528.107,-0.463
528.118,-0.456
528.129,-0.535
528.14,-0.488
528.151,-0.381
528.162,-0.107
528.173,0.206
528.184,0.871
528.195,1.3
528.206,0.934
528.217,0.601
528.228,0.543
528.239,0.605
528.25,0.424
528.26,0.314
528.271,0.152
528.282,0.024
528.293,-0.007
528.304,-0.174
528.315,-0.268
528.326,-0.337
528.337,-0.446
528.348,-0.566
528.359,-0.58
528.37,-0.338
528.381,-0.571
528.392,-0.577
528.403,-0.697
528.414,-0.664
528.425,-0.667
528.436,-0.629
528.447,-0.513
528.458,-0.363
528.468,-0.243
528.479,-0.35
528.49,-0.583
528.501,-0.748
528.512,-0.929
528.523,-0.973
528.534,-0.951
528.545,-0.907
528.556,-0.772
528.567,-0.542
528.6,-0.433
528.611,-0.333
528.622,-0.31
528.633,-0.029
528.643,-0.122
528.654,0.235
528.665,0.533
528.676,0.869
528.687,0.885
528.698,0.588
528.709,0.267
528.72,0.051
528.731,-0.08
528.742,-0.191
528.753,-0.229
528.764,-0.067
528.775,0.127
528.786,0.829
528.797,1.875
528.808,2.147
528.819,3.292
528.829,4.662
528.84,5.199
528.851,5.513
528.862,5.42
528.873,3.261
528.884,1.429
528.895,0.799
528.906,0.486
528.917,0.258
528.928,-0.047
528.939,-0.307
528.95,-0.36
528.961,-0.437
528.972,-0.451
528.983,-0.17
528.994,0.243
529.005,0.542
529.015,0.621
529.026,1.341
529.037,1.886
529.048,2.025
529.059,2.401
529.07,2.322
529.081,2.396
529.092,1.837
529.103,1.344
529.114,1.166
529.125,0.898
529.136,0.243
529.147,-0.256
529.158,-0.307
529.169,-0.289
529.18,-0.325
529.191,-0.263
529.201,-0.133
529.212,0.322
529.223,1.59
529.234,4.562
529.245,4.459
529.256,4.515
529.267,3.808
529.278,2.97
529.289,1.777
529.3,1.164
529.311,0.838
529.322,0.602
529.333,-0.015
529.344,-0.314
529.355,-0.361
529.366,-0.468
529.377,-0.587
529.387,-0.611
529.398,-0.583
529.409,-0.462
529.42,-0.116
529.431,0.396
529.442,0.957
529.453,1.1
529.464,0.909
529.475,0.702
529.486,0.551
529.497,0.649
529.508,0.619
529.519,0.268
529.53,-0.13
529.541,-0.376
529.552,-0.49
529.562,-0.54
529.573,-0.683
529.584,-0.771
529.595,-0.808
529.606,-0.881
529.617,-0.889
529.628,-0.954
529.639,-0.952
529.65,-0.939
529.661,-0.887
529.672,-0.854
529.683,-0.815
529.694,-0.77
529.705,-0.594
529.716,-0.201
529.727,0.534
529.738,0.155
529.748,0.372
529.759,0.343
529.77,0.379
529.781,0.414
529.792,0.237
529.803,0.029
529.814,-0.131
529.825,-0.31
529.836,-0.452
529.847,-0.526
529.858,-0.491
529.869,-0.516
529.88,-0.655
529.891,-0.804
529.902,-0.459
529.913,-0.045
529.924,-0.291
529.935,-0.737
530.055,0.177
530.066,0.379
530.077,0.044
530.088,-0.188
530.099,-0.416
530.11,-0.644
530.12,-0.805
530.131,-0.905
530.142,-0.973
530.153,-0.979
530.164,-0.984
530.175,-0.961
530.186,-0.931
530.219,-0.852
530.23,-0.601
530.241,-0.526
530.252,-0.735
530.263,-0.816
530.274,-0.857
530.285,-0.878
530.296,-0.862
530.307,-0.859
530.317,-0.813
530.328,-0.611
530.339,-0.453
530.35,-0.041
530.361,-0.292
530.372,-0.304
530.383,-0.174
530.394,-0.197
530.405,-0.195
530.416,-0.225
530.427,-0.138
530.438,-0.181
530.449,-0.357
530.46,-0.549
530.471,-0.298
530.482,-0.539
530.493,-0.796
530.503,-0.906
530.514,-0.865
530.525,-0.929
530.536,-0.96
530.547,-0.962
530.558,-0.908
530.569,-0.855
530.58,-0.784
530.591,-0.73
530.602,-0.513
530.613,-0.294
530.624,-0.086
530.635,0.242
530.646,0.679
530.657,0.9
530.668,0.74
530.678,0.399
530.689,0.274
530.7,-0.094
530.711,-0.227
530.722,-0.451
530.733,-0.751
530.744,-0.797
530.755,-0.871
530.766,-0.875
530.777,-0.871
530.788,-0.768
530.799,-0.653
530.81,-0.462
530.821,-0.155
530.832,0.041
530.843,0.309
530.854,0.273
530.865,0.136
530.875,0.0
530.886,0.3
530.897,0.07
530.908,-0.2
530.919,-0.521
530.93,-0.582
530.941,-0.66
530.952,-0.737
530.963,-0.76
530.974,-0.76
530.985,-0.765
530.996,-0.763
531.007,-0.556
531.018,-0.253
531.029,0.437
531.04,0.122
531.05,0.228
531.061,0.43
531.072,0.62
531.083,0.573
531.094,0.381
531.105,0.233
531.116,0.093
531.127,-0.044
531.138,-0.117
531.149,-0.122
531.16,-0.136
531.171,-0.271
531.182,-0.211
531.193,-0.218
531.204,-0.117
531.215,0.025
531.225,0.328
531.236,0.57
531.247,0.429
531.258,0.935
531.269,1.0
531.28,1.191
531.291,1.251
531.302,1.31
531.313,1.109
531.324,0.932
531.335,0.688
531.346,0.234
531.357,-0.26
531.368,-0.125
531.379,-0.443
531.39,-0.754
531.401,-0.876
531.412,-0.837
531.422,-0.825
531.433,-0.852
531.444,-0.919
531.455,-0.926
531.466,-0.914
531.477,-0.9
531.488,-0.786
531.499,-0.334
531.51,0.968
531.521,1.079
531.532,0.433
531.543,-0.239
531.554,-0.326
531.565,-0.527
531.576,-0.653
531.587,-0.798
531.598,-0.868
531.608,-0.943
531.619,-0.955
531.63,-0.949
531.641,-0.929
531.652,-0.893
531.663,-0.842
531.674,-0.868
531.685,-0.914
531.696,-0.799
531.707,-0.761
531.718,-0.61
531.729,-0.507
531.74,-0.471
531.751,-0.363
531.762,-0.395
531.773,-0.769
531.784,-0.948
531.794,-0.961
531.805,-0.981
531.816,-0.979
531.827,-1.007
531.838,-0.994
531.849,-0.973
531.86,-0.945
531.871,-0.947
531.882,-0.912
531.893,-0.871
531.904,-0.89
531.915,-0.841
531.926,-0.803
531.937,-0.677
531.948,-0.636
531.959,-0.598
531.97,-0.571
531.98,-0.59
531.991,-0.619
532.024,-0.66
532.035,-0.682
532.046,-0.844
532.057,-0.939
532.068,-0.825
532.079,-0.559
532.09,-0.319
532.101,-0.075
532.112,0.054
532.123,-0.065
532.134,-0.256
532.145,-0.532
532.166,-0.694
532.177,-0.75
532.188,-0.728
532.199,-0.625
532.21,-0.607
532.221,-0.44
532.232,-0.479
532.243,-0.374
532.254,-0.065
532.265,-0.322
532.276,-0.101
532.287,-0.17
532.298,0.141
532.309,0.524
532.32,0.645
532.331,0.869
532.341,0.918
532.352,1.122
532.363,0.868
532.374,1.024
532.385,0.843
532.396,0.877
532.407,0.771
532.418,1.02
532.429,0.901
532.44,0.205
532.451,0.308
532.462,0.496
532.473,0.389
532.484,0.206
532.495,0.126
532.506,0.086
532.517,0.173
532.527,0.104
532.538,0.243
532.549,0.132
532.56,0.336
532.571,0.389
532.582,0.508
532.593,0.76
532.604,0.866
532.615,1.065
532.626,1.215
532.637,1.74
532.648,1.187
532.659,0.857
532.67,0.379
532.681,0.115
532.692,-0.314
532.703,-0.32
532.713,-0.308
532.724,-0.325
532.735,-0.408
532.746,-0.419
532.757,-0.46
532.768,-0.239
532.779,0.033
532.79,0.211
532.801,0.363
532.812,0.556
532.823,0.617
532.834,0.807
532.845,1.068
532.856,1.384
532.867,1.777
532.878,1.695
532.889,1.738
532.9,2.259
532.91,2.4
532.921,2.543
532.932,2.702
532.943,2.97
532.954,2.653
532.965,1.873
532.976,1.982
532.987,1.662
532.998,1.399
533.009,1.028
533.02,0.911
533.031,0.919
533.042,0.748
533.053,0.464
533.064,0.402
533.075,0.209
533.086,0.009
533.096,0.008
533.107,-0.177
533.118,-0.141
533.129,-0.171
533.14,0.129
533.151,0.23
533.162,0.069
533.173,-0.127
533.184,-0.345
533.195,-0.727
533.206,-0.901
533.217,-0.951
533.228,-0.906
533.239,-0.976
533.25,-1.001
533.261,-1.121
533.271,-1.136
533.282,-1.093
533.293,-1.054
533.304,-0.993
533.315,-0.87
533.326,-0.767
533.337,-0.626
533.348,-0.422
533.359,-0.183
533.37,0.127
533.381,0.291
533.392,0.532
533.403,0.441
533.414,0.237
533.425,0.086
533.436,-0.033
533.447,-0.253
533.457,-0.381
533.468,-0.632
533.479,-0.686
533.49,-0.755
533.501,-0.904
533.512,-0.921
533.523,-0.724
533.534,-0.266
533.545,0.336
533.556,1.156
533.567,1.135
533.578,0.83
533.589,0.688
533.6,0.334
533.611,0.847
533.622,0.551
533.632,0.35
533.643,-0.253
533.654,-0.284
533.665,-0.274
533.676,-0.358
533.687,-0.483
533.698,-0.486
533.709,-0.645
533.72,-0.559
533.731,-0.675
533.742,-0.783
533.753,-0.988
533.764,-0.973
533.775,-0.913
533.786,-0.911
533.797,-0.907
533.808,-0.916
533.818,-0.914
533.829,-0.928
533.84,-0.854
533.851,-0.741
533.862,-0.663
533.873,-0.511
533.884,-0.323
533.895,0.105
533.906,0.465
533.917,0.29
533.928,0.253
533.939,0.184
533.95,0.157
533.961,0.224
533.972,0.295
533.983,0.29
533.994,0.116
534.005,-0.117
534.015,-0.235
534.026,-0.343
534.037,-0.521
534.048,-0.623
534.059,-0.711
534.07,-0.583
534.081,-0.595
534.092,-0.376
534.114,-0.124
534.125,0.037
534.136,-0.116
534.147,-0.492
534.158,-0.686
534.169,-0.791
534.18,-1.026
534.191,-1.001
534.201,-0.882
534.212,-0.654
534.223,-0.565
534.234,-0.526
534.245,-0.144
534.256,0.126
534.267,0.735
534.278,1.682
534.289,1.519
534.3,2.056
534.311,2.073
534.322,1.436
534.333,1.28
534.344,0.851
534.355,0.329
534.366,0.243
534.376,0.041
534.387,-0.025
534.398,-0.242
534.409,-0.258
534.42,-0.391
534.431,-0.327
534.442,-0.388
534.453,-0.388
534.464,-0.73
534.475,-0.904
534.486,-0.822
534.497,-0.701
534.508,-0.518
534.519,0.077
534.53,1.037
534.541,1.891
534.552,2.253
534.562,3.604
534.573,4.375
534.584,4.23
534.595,3.666
534.606,2.455
534.617,1.488
534.628,0.901
534.639,0.36
534.65,-0.193
534.661,-0.633
534.672,-0.809
534.683,-0.973
534.694,-1.098
534.705,-1.173
534.716,-1.184
534.727,-1.25
534.738,-1.173
534.748,-1.133
534.759,-1.001
534.77,-0.852
534.781,-0.886
534.792,-0.702
534.803,-0.737
534.814,-0.728
534.825,-0.798
534.836,-0.816
534.847,-0.776
534.858,-0.738
534.869,-0.634
534.88,-0.665
534.891,-0.633
534.902,-0.393
534.913,-0.268
534.924,-0.153
534.935,-0.428
534.945,-0.669
534.956,-0.917
534.967,-1.064
534.978,-0.981
534.989,-1.044
535.0,-1.133
535.011,-1.158
535.022,-0.916
535.033,-0.767
535.044,-0.536
535.055,-0.239
535.066,0.147
535.077,0.627
535.088,0.895
535.099,1.283
535.11,1.115
535.12,1.053
535.131,0.198
535.142,-0.177
535.153,-0.571
535.164,-0.859
535.175,-0.919
535.186,-1.16
535.197,-1.288
535.208,-1.297
535.219,-1.267
535.23,-1.374
535.241,-1.406
535.252,-1.351
535.263,-1.307
535.274,-1.29
535.285,-1.268
535.296,-1.245
535.307,-1.197
535.317,-1.146
535.328,-1.0
535.339,-0.797
535.35,-0.466
535.361,-0.261
535.372,0.255
535.383,0.547
535.394,0.81
535.405,0.806
535.416,0.682
535.427,0.6
535.438,0.23
535.449,0.178
535.46,-0.01
535.471,-0.192
535.482,-0.283
535.493,-0.313
535.503,-0.305
535.514,-0.805
535.525,-1.078
535.536,-0.941
535.547,-0.982
535.558,-0.909
535.569,-0.888
535.58,-0.8
535.591,-0.792
535.602,-0.666
535.613,-0.376
535.624,0.095
535.635,0.852
535.646,1.069
535.657,1.753
535.668,2.031
535.679,2.001
535.69,1.969
535.7,1.529
535.711,1.002
535.722,0.714
535.733,0.324
535.744,-0.326
535.755,-0.769
535.766,-0.861
535.777,-0.85
535.788,-0.836
535.799,-0.785
535.81,-0.668
535.821,-0.411
535.832,-0.192
535.843,0.192
535.854,0.553
535.865,1.484
535.875,1.856
535.886,3.477
535.897,4.192
535.908,5.522
535.919,4.996
535.93,5.563
535.941,6.382
535.952,6.635
535.963,-0.911
536.04,-0.959
536.05,-0.906
536.061,-0.789
536.072,-0.449
536.083,0.04
536.094,0.907
536.105,1.887
536.116,1.457
536.127,0.409
536.138,-0.231
536.149,-0.536
536.16,-0.606
536.171,-0.482
536.182,-0.003
536.193,0.409
536.204,1.304
536.215,2.097
536.237,3.337
536.258,3.036
536.269,1.916
536.28,2.167
536.291,1.495
536.302,0.626
536.313,0.047
536.324,-0.372
536.335,-0.776
536.346,-0.941
536.357,-0.909
536.368,-0.898
536.379,-0.988
536.39,-0.897
536.401,-0.763
536.412,-0.492
536.422,-0.273
536.433,0.144
536.444,-0.172
536.455,0.291
536.466,0.463
536.477,0.752
536.488,0.512
536.499,0.34
536.51,0.241
536.521,0.204
536.532,0.03
536.543,-0.216
536.554,-0.392
536.565,-0.386
536.576,-0.502
536.587,-0.793
536.598,-0.942
536.608,-0.77
536.619,-0.662
536.63,-0.602
536.641,-0.481
536.652,-0.07
536.663,0.298
536.674,0.977
536.685,2.008
536.696,2.783
536.707,1.826
536.718,1.288
536.729,1.048
536.74,0.733
536.751,0.359
536.762,0.207
536.773,-0.235
536.784,-0.598
536.794,-0.745
536.805,-0.829
536.816,-0.94
536.827,-1.027
536.838,-1.07
536.849,-1.131
536.86,-1.096
536.871,-0.932
536.882,-0.604
536.893,-0.557
536.904,-0.738
536.915,-0.827
536.926,-0.65
536.937,-0.542
536.948,-0.414
536.959,-0.192
536.969,-0.046
536.98,0.128
536.991,0.115
537.002,0.195
537.013,0.091
537.024,0.058
537.035,-0.102
537.046,-0.437
537.057,-1.033
537.068,-1.008
537.079,-1.112
537.09,-1.179
537.101,-1.186
537.112,-1.135
537.123,-1.102
537.134,-1.216
537.145,-1.055
537.156,-0.972
537.167,-0.956
537.177,-0.949
537.188,-0.927
537.199,-0.721
537.21,-0.585
537.221,-0.474
537.232,-0.285
537.243,0.32
537.254,0.752
537.265,0.438
537.276,0.813
537.287,0.613
537.298,0.658
537.309,0.255
537.32,0.022
537.331,-0.433
537.341,-0.466
537.352,-0.351
537.363,-0.631
537.374,-0.692
537.385,-0.698
537.396,-0.496
537.407,-0.067
537.418,0.389
537.429,1.084
537.44,1.618
537.451,2.028
537.462,2.644
537.473,3.738
537.484,4.897
537.495,3.907
537.506,2.971
537.517,2.919
537.527,2.738
537.538,2.395
537.549,1.296
537.56,0.729
537.604,0.237
537.615,-0.316
537.626,-0.405
537.637,-0.343
537.648,-0.565
537.659,-0.632
537.67,-0.601
537.681,-0.572
537.692,-0.6
537.703,-0.503
537.714,-0.494
537.724,-0.388
537.735,-0.353
537.746,-0.205
537.757,-0.291
537.768,-0.269
537.779,-0.74
537.79,-0.765
537.801,-0.85
537.812,-0.937
537.823,-0.983
537.834,-1.043
537.845,-1.087
537.856,-1.139
537.867,-1.073
537.878,-0.888
537.889,-0.78
537.899,-0.563
537.91,-0.065
537.921,0.656
537.932,1.226
537.943,1.238
537.954,1.206
537.965,0.785
537.976,0.77
537.987,0.693
537.998,0.255
538.02,0.124
538.031,0.044
538.042,-0.076
538.053,-0.03
538.064,-0.551
538.075,-0.929
538.086,-0.93
538.096,-0.496
538.107,0.256
538.118,1.312
538.129,1.012
538.14,0.929
538.151,0.936
538.162,0.99
538.173,0.699
538.184,0.378
538.195,0.016
538.206,-0.193
538.217,-0.405
538.228,-0.606
538.239,-0.756
538.25,-0.837
538.261,-0.85
538.271,-0.87
538.282,-0.951
538.293,-1.047
538.304,-1.036
538.315,-0.985
538.326,-0.945
538.337,-1.035
538.348,-1.104
538.359,-1.121
538.37,-1.066
538.381,-0.977
538.392,-0.88
538.403,-0.849
538.414,-0.639
538.425,-0.378
538.436,-0.239
538.447,0.143
538.458,0.539
538.468,0.998
538.479,1.396
538.49,0.781
538.501,0.128
538.512,-0.19
538.523,-0.532
538.534,-0.827
538.545,-0.955
538.556,-1.012
538.567,-0.884
538.578,-1.015
538.589,-0.902
538.6,-0.989
538.611,-0.739
538.622,-0.485
538.633,-0.219
538.643,0.002
538.654,0.192
538.665,0.305
538.676,0.509
538.687,0.781
538.698,1.068
538.709,1.639
538.72,1.093
538.731,-0.516
538.742,-0.801
538.753,-0.874
538.764,-0.88
538.775,-0.938
538.786,-1.009
538.797,-0.895
538.808,-0.845
538.819,-1.174
538.829,-1.129
538.84,-1.07
538.851,-1.014
538.862,-1.0
538.873,-0.943
538.884,-0.854
538.895,-0.76
538.906,-0.622
538.917,-0.514
538.928,-0.559
538.939,-0.775
538.95,-0.852
538.961,-0.996
538.972,-1.074
538.983,-1.146
538.994,-1.203
539.005,-1.284
539.015,-1.245
539.026,-1.168
539.037,-1.116
539.048,-0.958
539.059,-0.95
539.07,-1.013
539.081,-0.782
539.092,-0.544
539.103,-0.294
539.114,0.074
539.125,0.715
539.136,1.564
539.147,1.717
539.158,2.324
539.169,2.184
539.18,1.45
539.191,0.733
539.202,0.148
539.212,-0.244
539.223,-0.406
539.234,-0.529
539.245,-0.784
539.256,-1.113
539.267,-0.994
539.278,-0.983
539.289,-0.911
539.3,-0.847
539.311,-0.866
539.322,-0.829
539.333,-0.7
539.344,-0.597
539.355,-0.505
539.366,-0.406
539.377,-0.304
539.387,-0.237
539.398,-0.371
539.409,-0.753
539.42,-1.133
539.431,-1.196
539.453,-1.295
539.464,-1.281
539.475,-1.264
539.486,-1.238
539.497,-1.201
539.508,-1.061
539.519,-0.823
539.53,-0.329
539.541,1.169
539.552,2.945
539.562,3.336
539.573,3.545
539.584,5.362
539.595,6.772
539.606,8.124
539.617,7.305
539.628,3.991
539.639,3.019
539.65,0.861
539.661,0.088
539.672,-0.39
539.683,-0.777
539.694,-0.854
539.705,-0.842
539.716,-0.818
539.727,-0.76
539.738,-0.81
539.749,-0.965
539.759,-0.853
539.77,-0.786
539.781,-0.632
539.792,-0.524
539.803,-0.25
539.814,-0.026
539.825,0.275
539.836,0.546
539.847,0.89
539.858,1.319
539.869,1.138
539.88,0.77
539.891,0.315
539.902,0.002
539.913,-0.148
539.924,-0.502
539.935,-0.61
539.946,-0.564
539.956,0.542
540.099,0.889
540.11,0.361
540.12,-0.083
540.131,-0.27
540.142,-0.647
540.153,-0.76
540.164,-0.816
540.175,-0.887
540.186,-0.694
540.197,-0.531
540.208,-0.446
540.219,-0.516
540.23,-0.538
540.241,-0.61
540.252,-0.616
540.263,-0.552
540.274,-0.494
540.285,-0.238
540.296,0.016
540.339,-0.244
540.35,0.143
540.361,-0.243
540.372,-0.621
540.383,-0.602
540.394,-0.759
540.405,-0.782
540.416,-0.849
540.427,-0.916
540.438,-0.911
540.449,-0.997
540.46,-1.04
540.471,-1.03
540.482,-1.02
540.492,-0.945
540.503,-0.737
540.514,-0.537
540.525,-0.39
540.536,-0.283
540.547,-0.33
540.558,-0.398
540.569,-0.648
540.58,-0.903
540.591,-1.043
540.602,-1.057
540.613,-1.082
540.624,-1.09
540.635,-1.015
540.646,-0.874
540.657,-0.713
540.668,-0.547
540.679,-0.508
540.689,-0.446
540.7,-0.485
540.711,-0.568
540.722,-0.559
540.733,-0.326
540.744,-0.08
540.755,0.529
540.766,1.731
540.777,2.679
540.788,2.817
540.799,2.103
540.81,1.099
540.821,0.83
540.832,0.645
540.843,0.383
540.854,0.233
540.865,0.183
540.875,0.292
540.886,0.615
540.897,0.812
540.908,1.228
540.919,1.373
540.93,1.847
540.941,2.869
541.007,2.532
541.018,1.597
541.029,1.552
541.04,1.377
541.051,1.548
541.061,1.307
541.072,0.909
541.083,0.922
541.094,0.969
541.105,0.475
541.116,0.427
541.127,0.133
541.138,0.01
541.149,-0.007
541.16,-0.127
541.171,-0.248
541.182,-0.289
541.193,-0.445
541.204,-0.531
541.215,-0.639
541.226,-0.649
541.236,-0.717
541.247,-0.728
541.258,-0.76
541.269,-0.802
541.28,-0.799
541.291,-0.811
541.302,-0.78
541.313,-0.756
541.324,-0.767
541.335,-0.74
541.346,-0.748
541.357,-0.762
541.368,-0.758
541.379,-0.713
541.39,-0.606
541.401,-0.538
541.412,-0.359
541.422,-0.229
541.444,-0.086
541.455,0.16
541.466,0.505
541.477,1.141
541.488,1.539
541.499,3.644
541.51,4.67
541.532,8.158
541.543,7.772
541.554,6.547
541.565,7.61
541.576,7.87
541.587,6.758
541.598,7.034
541.608,6.597
541.619,6.013
541.63,5.053
541.641,3.374
541.652,2.933
541.663,2.605
541.674,1.906
541.685,1.32
541.696,1.054
541.707,0.594
541.718,0.287
541.729,-0.191
541.74,-0.378
541.751,-0.505
541.794,-0.677
541.805,-0.806
541.816,-0.874
541.827,-0.929
541.838,-0.984
541.849,-1.012
541.86,-1.031
541.871,-1.078
541.882,-1.081
541.893,-1.108
541.904,-1.011
541.915,-1.054
541.926,-0.925
541.937,-0.749
541.948,-0.827
541.959,-0.787
541.97,-0.817
541.98,-0.808
541.991,-0.885
542.002,-0.929
542.013,-1.029
542.024,-1.032
542.035,-1.032
542.046,-0.973
542.057,-0.927
542.068,-0.895
542.079,-0.87
542.09,-0.865
542.101,-0.865
542.112,-0.893
542.123,-0.801
542.134,-0.707
542.145,-0.538
542.156,-0.464
542.166,-0.583
542.177,-0.641
542.188,-0.49
542.199,-0.378
542.21,-0.307
542.221,-0.054
542.232,-0.231
542.243,0.072
542.254,0.545
542.265,0.9
542.276,1.448
542.287,1.95
542.298,2.279
542.309,1.955
542.32,1.896
542.331,1.367
542.341,1.195
542.352,0.949
542.363,0.768
542.374,0.547
542.385,0.379
542.396,0.058
542.407,-0.249
542.418,-0.38
542.429,-0.489
542.44,-0.502
542.451,-0.539
542.462,-0.574
542.473,-0.659
542.484,-0.699
542.495,-0.767
542.506,-0.737
542.517,-0.722
542.528,-0.43
542.615,-0.299
542.626,-0.227
542.637,-0.062
542.648,0.164
542.659,0.41
542.67,0.511
542.681,0.607
542.692,0.417
542.703,0.086
542.713,-0.194
542.724,-0.363
542.735,-0.527
542.746,-0.692
542.757,-0.764
542.768,-0.805
542.779,-0.845
542.79,-0.85
542.801,-0.867
542.812,-0.908
542.823,-0.913
542.834,-0.922
542.845,-0.937
542.856,-0.939
542.867,-0.929
542.878,-0.897
542.889,-0.829
542.9,-0.706
542.911,-0.501
542.921,-0.221
542.932,0.09
542.943,0.309
542.954,0.318
542.965,0.046
542.976,-0.063
542.987,-0.223
542.998,-0.363
543.009,-0.546
543.02,-0.584
543.031,-0.601
543.042,-0.596
543.053,-0.556
543.064,-0.482
543.075,-0.4
543.085,-0.285
543.096,-0.15
543.107,-0.023
543.118,0.145
543.129,0.298
543.14,0.461
543.151,0.322
543.162,0.178
543.173,0.057
543.184,-0.187
543.195,-0.38
543.206,-0.486
543.217,-0.587
543.228,-0.638
543.239,-0.668
543.25,-0.683
543.26,-0.682
543.271,-0.695
543.282,-0.66
543.293,-0.602
543.304,-0.538
543.315,-0.363
543.326,-0.24
543.337,-0.154
543.348,-0.063
543.359,-0.09
543.37,-0.225
543.381,-0.369
543.392,-0.498
543.403,-0.624
543.414,-0.733
543.425,-0.793
543.436,-0.81
543.447,-0.836
543.457,-0.845
543.468,-0.807
543.479,-0.729
543.49,-0.627
543.501,-0.526
543.512,-0.406
543.523,-0.278
543.534,-0.071
543.545,0.088
543.556,0.166
543.567,0.281
543.578,0.383
543.589,0.355
543.6,0.181
543.611,0.028
543.622,-0.103
543.633,-0.264
543.643,-0.408
543.654,-0.523
543.665,-0.547
543.676,-0.623
543.687,-0.657
543.698,-0.677
543.709,-0.657
543.72,-0.616
543.731,-0.524
543.742,-0.439
543.753,-0.303
543.764,-0.105
543.775,0.044
543.786,0.169
543.797,0.385
543.808,0.839
543.818,1.141
543.829,0.866
543.84,0.488
543.851,0.087
543.862,-0.249
543.873,-0.369
543.884,-0.492
543.895,-0.606
543.906,-0.627
543.917,-0.612
543.928,-0.565
543.939,-0.568
543.95,-0.575
543.961,-0.572
543.972,-0.516
543.983,-0.488
543.994,-0.469
544.005,-0.502
544.015,-0.495
544.026,-0.457
544.037,-0.347
544.048,-0.274
544.059,-0.258
544.07,-0.3
544.081,-0.378
544.092,-0.515
544.103,-0.666
544.114,-0.747
544.125,-0.785
544.136,-0.815
544.147,-0.816
544.158,-0.829
544.169,-0.825
544.18,-0.78
544.19,-0.724
544.201,-0.663
544.212,-0.6
544.223,-0.51
544.234,-0.418
544.245,-0.299
544.256,-0.162
