Depth_m,nh4
334.913,0.251
334.924,0.355
334.934,0.356
334.945,0.358
334.956,0.36
334.967,0.464
334.978,0.569
334.989,0.572
335.0,0.37
335.011,0.066
335.099,0.366
335.11,0.67
335.121,0.769
335.131,0.766
335.142,0.456
335.153,0.044
335.35,0.15
335.361,0.354
335.372,0.456
335.383,0.457
335.394,0.356
335.405,0.256
335.657,0.112
335.668,0.317
335.678,0.319
335.689,0.22
335.7,0.019
336.061,0.258
336.072,0.563
336.083,0.87
336.094,0.972
336.105,1.177
336.116,1.383
336.127,1.487
336.138,1.591
336.149,1.9
336.16,2.21
336.171,2.52
336.182,2.728
336.193,2.731
336.204,2.325
336.215,1.407
336.225,0.078
336.368,0.029
336.379,0.129
336.39,0.232
336.401,0.234
336.411,0.235
336.422,0.235
336.433,0.234
336.444,0.13
336.455,0.026
336.543,0.011
336.554,0.316
336.565,0.622
336.576,0.825
336.587,0.825
336.598,0.826
336.608,0.725
336.619,0.522
336.63,0.422
336.641,0.22
336.652,0.12
336.762,0.039
336.773,0.343
336.784,0.443
336.794,0.644
336.805,0.743
336.816,0.741
336.827,0.536
336.838,0.434
336.849,0.23
337.002,0.144
337.013,0.45
337.024,0.756
337.035,1.06
337.046,1.262
337.057,1.158
337.068,0.951
337.079,0.643
337.09,0.233
337.177,0.228
337.188,0.333
337.199,0.132
337.528,0.064
337.538,0.166
337.549,0.268
337.56,0.167
337.801,0.202
337.812,0.304
337.823,0.304
337.834,0.305
337.845,0.512
337.856,0.821
337.867,1.132
337.878,1.34
337.889,1.343
337.9,1.142
337.91,0.837
337.921,0.531
337.932,0.123
338.009,0.016
338.02,0.22
338.031,0.424
338.042,0.525
338.053,0.73
338.064,0.73
338.075,0.832
338.086,0.833
338.096,0.63
338.107,0.632
338.118,0.533
338.129,0.434
338.14,0.13
338.228,0.028
338.239,0.231
338.25,0.228
338.261,0.226
338.271,0.122
338.282,0.223
338.293,0.426
338.304,0.63
338.315,1.039
338.326,1.551
338.337,2.063
338.348,2.475
338.359,2.682
338.37,2.48
338.381,1.972
338.392,1.259
338.403,0.239
338.523,0.337
338.534,0.847
338.545,1.051
338.556,1.256
338.567,1.459
338.578,1.561
338.589,1.56
338.6,1.559
338.611,1.559
338.622,1.457
338.633,1.253
338.643,0.742
338.654,0.232
338.797,0.024
338.808,0.23
338.819,0.13
338.829,0.031
338.95,0.276
338.961,0.584
338.972,0.993
339.026,2.524
339.037,2.113
339.048,1.599
339.059,1.187
339.07,1.185
339.081,1.489
339.092,1.896
339.103,2.406
339.114,3.019
339.125,3.428
339.136,3.224
339.147,2.305
339.158,1.284
339.169,0.365
339.18,0.162
339.191,0.47
339.201,0.983
339.212,1.598
339.223,2.11
339.234,2.622
339.245,2.724
339.256,2.724
339.267,2.415
339.278,1.901
339.289,1.489
339.3,1.076
339.311,0.766
339.322,0.457
339.333,0.353
339.344,0.148
339.355,0.047
339.519,0.059
339.53,0.363
339.541,0.872
339.552,1.279
339.562,1.482
339.573,1.583
339.584,1.48
339.595,1.071
339.606,0.561
339.617,0.256
339.628,0.053
339.792,0.027
339.803,0.332
339.814,0.435
339.825,0.437
339.836,0.134
340.011,0.049
340.022,0.254
340.033,0.356
340.044,0.458
340.055,0.356
340.066,0.049
340.197,0.143
340.208,0.347
340.219,0.55
340.23,0.753
340.241,0.956
340.252,0.854
340.263,0.751
340.274,0.546
340.285,0.34
340.296,0.235
340.306,0.13
340.317,0.025
340.35,0.012
340.361,0.314
340.372,0.616
340.383,0.918
340.394,0.913
340.405,0.705
340.416,0.498
340.427,0.088
340.678,0.019
341.105,0.013
341.116,0.013
341.335,0.104
341.346,0.203
341.357,0.302
341.368,0.196
341.379,0.091
341.816,0.109
341.827,0.208
341.838,0.206
341.849,0.103
341.86,0.104
342.101,0.071
342.112,0.385
342.123,0.8
342.134,0.907
342.145,1.014
342.156,0.914
342.166,0.814
342.177,0.713
342.188,0.51
342.199,0.305
342.342,0.276
342.352,0.584
342.363,0.79
342.374,0.893
342.385,0.895
342.396,0.898
342.407,0.799
342.418,0.904
342.429,0.805
342.44,0.603
342.451,0.195
342.527,0.259
342.538,0.251
342.549,0.347
342.56,0.444
342.571,0.543
342.582,0.643
342.593,0.744
342.604,0.947
342.615,1.15
342.626,1.251
342.637,1.148
342.648,0.84
342.659,0.328
342.812,0.022
342.823,0.125
342.834,0.024
343.075,0.114
343.085,0.421
343.096,0.83
343.107,1.137
343.118,1.444
343.129,1.751
343.14,1.956
343.151,1.957
343.162,1.958
343.173,1.755
343.184,1.348
343.195,0.94
343.206,0.735
343.217,0.633
343.228,0.529
343.239,0.629
343.25,0.83
343.26,1.031
343.271,1.436
343.282,1.738
343.293,1.836
343.304,1.423
343.315,0.703
343.403,0.062
343.414,0.365
343.425,0.464
343.436,0.666
343.447,0.663
343.457,0.761
343.468,0.655
343.479,0.65
343.49,0.441
343.501,0.436
343.512,0.228
343.523,0.224
343.534,0.017
343.709,0.22
343.72,0.425
343.731,0.732
343.742,0.732
343.753,0.834
343.764,0.834
343.775,0.832
343.786,0.831
343.797,0.829
343.808,0.725
343.819,0.416
343.829,0.007
343.917,0.425
343.928,0.938
343.939,1.45
343.95,1.656
343.961,1.656
343.972,1.554
343.983,1.144
343.994,0.631
344.004,0.22
344.015,0.217
344.026,0.213
344.037,0.208
344.048,0.307
344.059,0.406
344.07,0.506
344.081,0.403
344.092,0.3
344.103,0.096
344.114,0.097
344.125,0.099
344.136,0.1
344.147,0.101
344.201,0.094
344.212,0.296
344.223,0.702
344.234,1.107
344.245,1.82
344.256,2.737
344.267,3.756
344.278,4.879
344.289,6.002
344.3,6.717
344.311,7.024
344.322,6.923
344.333,6.31
344.344,5.187
344.355,3.656
344.366,2.124
344.377,0.797
344.387,0.082
344.431,0.181
344.442,0.485
344.453,0.687
344.464,0.787
344.475,0.785
344.486,0.886
344.497,0.884
344.508,0.884
344.519,0.986
344.53,1.089
344.541,1.396
344.552,1.602
344.563,1.807
344.573,2.013
344.584,1.913
344.595,1.507
344.606,0.998
344.617,0.49
344.759,0.057
344.77,0.151
344.781,0.144
344.792,0.138
344.803,0.135
344.814,0.032
344.989,0.263
345.0,0.776
345.011,1.187
345.022,1.494
345.033,1.597
345.044,1.188
345.055,0.779
345.066,0.064
345.23,0.455
345.241,0.962
345.252,1.367
345.263,1.773
345.274,2.077
345.285,2.484
345.296,2.687
345.306,2.788
345.317,2.582
345.328,1.966
345.339,1.145
345.35,0.223
345.427,0.136
345.438,0.243
345.449,0.349
345.46,0.248
345.471,0.044
345.689,0.012
345.7,0.114
345.711,0.011
345.766,0.113
345.777,0.213
345.788,0.416
345.799,0.312
345.81,0.003
345.974,0.059
345.985,0.159
345.996,0.262
346.007,0.367
346.018,0.371
346.029,0.479
346.04,0.382
346.05,0.182
346.116,0.269
346.127,0.465
346.138,0.56
346.149,0.655
346.16,0.65
346.171,0.75
346.182,0.952
346.193,1.36
346.204,1.564
346.215,1.67
346.225,1.673
346.236,1.369
346.247,0.963
346.258,0.556
346.269,0.149
346.751,0.092
346.762,0.194
346.773,0.092
346.904,0.115
346.915,0.217
346.926,0.216
346.937,0.113
346.959,0.012
346.97,0.116
346.98,0.221
346.991,0.226
347.002,0.131
347.429,0.059
347.44,0.772
347.451,1.486
347.462,2.404
347.473,3.12
347.484,3.631
347.495,3.531
347.506,3.226
347.517,2.615
347.527,1.696
347.538,0.674
347.889,0.12
347.9,0.629
347.91,1.24
347.921,1.953
347.932,2.565
347.943,3.177
347.954,3.176
347.965,2.87
347.976,2.258
347.987,1.238
347.998,0.628
348.042,0.427
348.053,0.225
348.064,0.228
348.075,0.536
348.086,1.048
348.096,1.457
348.107,1.661
348.118,1.559
348.129,1.047
348.14,0.433
348.282,0.028
348.293,0.333
348.304,0.33
348.315,0.327
348.326,0.221
348.337,0.217
348.348,0.315
348.359,0.514
348.37,0.611
348.381,0.606
348.392,0.397
348.403,0.291
348.567,0.364
348.578,0.775
348.589,1.185
348.6,1.595
348.611,1.8
348.622,1.903
348.633,2.209
348.643,2.515
348.654,2.617
348.665,2.616
348.676,2.41
348.687,2.716
348.698,3.431
348.709,3.942
348.72,3.84
348.731,3.328
348.742,2.51
348.753,1.385
348.764,0.26
348.851,0.072
348.862,0.891
348.873,1.811
348.884,2.936
348.895,3.652
348.906,3.653
348.917,3.347
348.928,2.63
348.939,1.913
348.95,1.4
348.961,1.09
348.972,0.778
349.322,0.102
349.333,0.204
349.344,0.307
349.355,0.204
349.541,0.082
349.552,0.187
349.563,0.19
349.573,0.09
349.737,0.083
349.989,0.294
350.0,0.908
350.011,1.624
350.022,2.238
350.033,2.545
350.044,2.443
350.055,2.137
350.066,1.218
350.077,0.299
350.197,0.181
350.208,0.282
350.219,0.384
350.23,0.487
350.241,0.489
350.252,0.491
350.263,0.393
350.274,0.193
350.372,0.339
350.383,0.746
350.394,0.947
350.405,1.047
350.416,1.046
350.427,1.045
350.438,1.148
350.449,1.25
350.46,1.353
350.471,1.456
350.482,1.355
350.492,1.15
350.503,0.945
350.514,0.535
350.525,0.226
350.7,0.0
350.711,0.002
350.722,0.004
350.821,0.02
350.832,0.531
350.843,1.144
350.854,1.655
350.864,2.269
350.875,2.374
350.886,1.968
350.897,1.155
350.908,0.342
351.051,0.023
351.061,0.327
351.072,0.632
351.083,0.836
351.094,0.938
351.105,1.042
351.116,0.942
351.127,1.046
351.138,1.151
351.149,1.258
351.16,1.159
351.171,0.755
351.182,0.247
351.226,0.152
351.237,0.663
351.247,1.07
351.258,1.376
351.269,1.579
351.28,1.579
351.291,1.579
351.302,1.478
351.313,1.07
351.324,0.561
351.335,0.051
351.455,0.007
351.466,0.011
351.477,0.015
351.488,0.021
351.499,0.027
351.51,0.137
351.521,0.247
351.532,0.357
351.543,0.362
351.554,0.161
351.674,0.086
351.685,0.298
351.696,0.614
351.707,1.134
351.718,1.653
351.729,2.17
351.74,2.789
351.751,3.817
351.762,5.355
351.773,7.809
351.784,10.877
351.794,13.945
351.805,15.684
351.816,14.561
351.827,10.064
351.838,4.444
351.849,0.868
351.969,0.052
351.98,0.36
351.991,0.361
352.002,0.361
352.09,0.069
352.101,0.279
352.112,0.385
352.123,0.389
352.134,0.187
352.145,0.086
352.156,0.087
352.166,0.189
352.177,0.19
352.188,0.19
352.363,0.012
352.374,0.116
352.385,0.424
352.396,0.425
352.407,0.425
352.418,0.425
352.429,0.425
352.44,0.221
352.659,0.033
352.67,0.136
352.681,0.035
352.889,0.405
352.899,0.512
352.91,0.311
353.064,0.148
353.075,0.352
353.085,0.557
353.096,0.558
353.107,0.661
353.118,0.663
353.129,0.664
353.14,0.461
353.151,0.054
353.25,0.081
353.26,0.492
353.271,0.596
353.282,0.495
353.293,0.292
353.458,0.016
353.468,0.529
353.479,1.041
353.49,1.757
353.501,2.267
353.512,2.366
353.523,2.258
353.534,1.738
353.545,1.111
353.556,0.686
353.567,0.567
353.578,0.555
353.589,0.552
353.6,0.351
353.611,0.154
353.742,0.292
353.753,0.699
353.764,1.004
353.775,1.309
353.786,1.614
353.797,1.511
353.808,1.306
353.819,0.795
353.829,0.287
354.037,0.154
354.048,0.159
354.234,0.289
354.245,0.595
354.256,1.003
354.267,1.206
354.278,1.0
354.289,0.489
354.453,0.089
354.738,0.062
354.748,0.168
354.759,0.171
354.77,0.176
354.781,0.283
354.792,0.389
354.803,0.393
354.814,0.396
354.825,0.297
355.055,0.017
355.066,0.017
355.241,0.036
355.252,0.137
355.263,0.443
355.274,0.85
355.285,1.053
355.296,0.95
355.307,0.541
355.547,0.058
355.558,0.057
355.569,0.057
355.875,0.065
355.886,0.17
355.897,0.48
355.908,0.687
355.919,0.896
355.93,1.001
355.941,1.004
355.952,0.904
355.963,0.7
355.974,0.496
356.04,0.087
356.05,0.29
356.061,0.392
356.072,0.392
356.083,0.29
356.094,0.087
356.302,0.156
356.313,0.451
356.324,1.053
356.335,1.963
356.346,3.285
356.357,4.917
356.368,6.961
356.379,8.802
356.39,9.008
356.401,6.966
356.411,3.494
356.422,0.533
356.554,0.139
356.565,0.343
356.576,0.548
356.587,0.855
356.598,1.06
356.608,1.163
356.619,1.266
356.63,1.267
356.641,0.963
356.652,0.25
356.98,0.157
356.991,0.559
357.002,0.858
357.013,1.055
357.024,1.049
357.035,1.045
357.046,1.146
357.057,1.044
357.068,0.841
357.079,0.432
357.199,0.295
357.21,0.396
357.221,0.396
357.232,0.192
357.287,0.087
357.298,0.39
357.309,0.386
357.32,0.279
357.331,0.171
357.385,0.043
357.396,0.345
357.407,0.75
357.418,1.256
357.429,1.662
357.44,1.762
357.451,1.659
357.462,1.25
357.473,0.637
358.009,0.082
358.02,0.185
358.031,0.184
358.042,0.082
358.118,0.183
358.129,0.587
358.14,0.787
358.151,0.988
358.162,1.19
358.173,1.392
358.184,1.594
358.195,1.797
358.206,1.897
358.217,2.203
358.228,2.407
358.239,2.51
358.25,2.51
358.26,2.408
358.271,2.306
358.282,2.103
358.293,1.899
358.304,1.491
358.315,1.185
358.326,0.776
358.337,0.163
358.589,0.134
358.6,0.233
358.611,0.129
358.622,0.126
358.873,0.056
358.884,0.037
359.026,0.97
359.037,1.277
359.048,1.787
359.059,2.503
359.07,3.935
359.081,5.367
359.092,6.595
359.103,7.108
359.114,6.907
359.125,5.684
359.136,3.746
359.147,1.811
359.158,0.493
359.355,0.101
359.366,0.306
359.377,0.511
359.387,0.819
359.398,0.924
359.409,0.721
359.42,0.11
359.53,0.213
359.541,0.826
359.552,1.439
359.562,1.847
359.573,2.459
359.584,2.867
359.595,3.172
359.606,3.274
359.617,2.864
359.628,2.351
359.639,1.635
359.65,0.918
359.661,0.303
359.727,0.291
359.738,1.005
359.748,1.516
359.759,2.13
359.77,2.643
359.781,3.054
359.792,3.16
359.803,3.062
359.814,2.452
359.825,1.536
359.836,0.619
359.847,0.212
359.858,0.112
359.869,0.01
359.88,0.215
359.891,0.214
359.902,0.214
359.913,0.213
359.924,0.214
359.934,0.317
359.945,0.42
359.956,0.523
359.967,0.422
359.978,0.424
360.186,0.22
360.197,0.527
360.208,0.939
360.219,1.146
360.23,1.353
360.241,1.355
360.252,1.357
360.263,1.256
360.274,1.054
360.285,0.954
360.296,0.957
360.306,0.96
360.317,0.862
360.328,0.457
360.482,0.25
360.492,0.758
360.503,1.062
360.514,1.367
360.525,1.263
360.536,1.16
360.547,1.057
360.558,0.853
360.569,0.649
360.58,0.24
360.996,0.007
361.007,0.212
361.018,0.521
361.029,0.625
361.04,0.423
361.051,0.118
361.258,0.101
361.269,0.307
361.28,0.51
361.291,0.508
361.302,0.504
361.313,0.192
361.477,0.072
361.488,0.277
361.499,0.379
361.51,0.38
361.521,0.38
361.532,0.278
361.543,0.176
361.554,0.176
361.565,0.175
361.576,0.175
361.587,0.174
361.598,0.172
361.608,0.273
361.619,0.272
361.63,0.372
361.641,0.576
361.652,0.677
361.663,0.779
361.674,0.984
361.685,1.088
361.696,1.191
361.707,1.295
361.718,1.501
361.729,1.81
361.74,2.629
361.751,3.857
361.762,5.493
361.773,7.13
361.784,8.46
361.794,9.177
361.805,8.77
361.816,7.239
361.827,5.195
361.838,2.948
361.849,1.109
361.86,0.19
361.991,0.512
362.002,1.033
362.013,1.55
362.024,1.962
362.035,2.064
362.046,1.959
362.057,1.547
362.068,1.338
362.079,0.924
362.09,0.511
362.101,0.201
362.188,0.091
362.199,0.093
362.21,0.096
362.221,0.1
362.232,0.103
362.243,0.106
362.473,0.06
362.484,0.273
362.495,0.485
362.506,0.593
362.517,0.598
362.527,0.498
362.538,0.499
362.549,0.397
362.56,0.192
362.571,0.191
362.582,0.088
362.801,0.034
362.954,0.302
362.965,0.608
362.976,0.608
362.987,0.405
363.206,0.027
363.261,0.02
363.272,0.122
363.282,0.123
363.293,0.124
363.304,0.024
363.479,0.121
363.49,0.53
363.501,1.041
363.512,1.451
363.523,1.452
363.534,1.248
363.545,0.942
363.556,0.534
363.567,0.33
363.578,0.127
363.644,0.014
363.654,0.011
363.665,0.211
363.676,0.207
363.687,0.406
363.698,0.401
363.709,0.499
363.72,0.494
363.731,0.389
363.742,0.081
363.884,0.195
363.895,0.192
363.906,0.291
363.917,0.288
363.928,0.49
363.939,0.486
363.95,0.381
363.961,0.482
363.972,0.378
364.147,0.484
364.158,1.097
364.169,1.608
364.18,1.811
364.191,1.706
364.201,1.396
364.212,0.78
364.223,0.062
364.344,0.047
364.355,0.149
364.366,0.251
364.377,0.25
364.387,0.147
364.891,0.051
364.902,0.561
364.913,0.971
364.924,1.28
364.935,1.284
364.945,0.981
364.956,0.575
364.967,0.067
365.153,0.07
365.164,0.174
365.175,0.277
365.186,0.175
365.197,0.174
365.416,0.243
365.427,0.448
365.438,0.652
365.449,0.652
365.46,0.447
365.471,0.445
365.482,0.238
365.492,0.032
365.547,0.031
365.558,0.134
365.569,0.237
365.58,0.441
365.591,0.544
365.602,0.953
365.613,1.361
365.624,1.769
365.635,2.381
365.646,2.686
365.657,2.889
365.668,2.99
365.678,2.885
365.689,2.679
365.7,2.166
365.711,1.552
365.722,0.938
365.733,0.325
365.897,0.023
365.908,0.121
365.919,0.218
365.93,0.417
365.941,0.514
365.952,0.508
365.963,0.399
365.974,0.292
365.985,0.083
366.138,0.097
366.149,0.3
366.16,0.605
366.171,0.809
366.182,1.014
366.193,1.116
366.204,1.321
366.215,1.425
366.226,1.528
366.236,1.427
366.247,1.019
366.258,0.509
366.269,0.0
366.39,0.03
366.401,0.13
366.412,0.231
366.422,0.332
366.433,0.535
366.444,0.636
366.455,0.84
366.466,1.146
366.477,1.454
366.488,1.557
366.499,1.456
366.51,0.947
366.521,0.234
366.63,0.231
366.641,0.536
366.652,0.739
366.663,1.147
366.674,1.147
366.685,1.249
366.696,1.146
366.707,1.044
366.718,0.635
366.729,0.329
366.849,0.011
366.86,0.212
366.871,0.413
366.882,0.513
366.893,0.716
366.904,0.92
366.915,1.33
366.926,1.332
366.937,1.333
366.948,1.129
366.959,0.72
366.97,0.514
366.98,0.206
366.991,0.101
367.057,0.107
367.068,0.212
367.079,0.419
367.09,0.627
367.101,0.937
367.112,1.042
367.123,1.148
367.134,0.946
367.145,0.539
367.276,0.337
367.287,0.643
367.298,0.846
367.309,0.946
367.32,1.148
367.331,1.248
367.341,1.349
367.352,1.451
367.363,1.348
367.374,1.143
367.385,0.63
367.396,0.015
367.506,0.197
367.517,0.604
367.527,1.216
367.538,1.522
367.549,1.929
367.56,2.233
367.571,2.435
367.582,3.045
367.593,3.451
367.604,3.858
367.615,3.755
367.626,3.345
367.637,2.528
367.648,1.507
367.659,0.385
367.779,0.099
367.79,0.303
367.801,0.403
367.812,0.503
367.823,0.705
367.834,0.803
367.845,0.595
367.856,0.285
367.965,0.064
367.976,0.371
367.987,0.677
367.998,0.88
368.009,1.185
368.02,1.592
368.031,1.896
368.042,1.995
368.053,1.992
368.064,1.477
368.075,0.758
368.086,0.039
368.173,0.024
368.184,0.229
368.195,0.435
368.206,0.64
368.217,0.539
368.228,0.13
368.622,0.133
368.633,0.541
368.643,0.949
368.654,1.256
368.665,1.666
368.676,1.975
368.687,2.388
368.698,2.596
368.709,2.395
368.72,1.785
368.731,0.561
369.125,0.098
369.136,0.407
369.147,0.614
369.158,0.617
369.169,0.621
369.18,0.625
369.19,0.526
369.201,0.327
369.212,0.127
369.355,0.152
369.366,0.358
369.377,0.462
369.387,0.466
369.398,0.367
369.409,0.372
369.42,0.479
369.431,0.586
369.442,0.591
369.453,0.494
369.464,0.19
369.563,0.18
369.573,0.278
369.584,0.581
369.595,0.782
369.606,0.984
369.617,1.085
369.628,1.187
369.639,1.189
369.65,1.294
369.661,1.196
369.672,1.201
369.683,1.103
369.694,1.004
369.705,0.802
369.716,0.6
369.727,0.192
370.077,0.238
370.088,0.341
370.099,0.136
370.142,0.123
370.153,0.424
370.164,0.52
370.175,0.515
370.186,0.511
370.197,0.407
370.208,0.303
370.219,0.302
370.23,0.199
370.328,0.115
370.339,0.222
370.35,0.227
370.361,0.233
370.372,0.24
370.383,0.043
370.58,0.082
370.591,0.392
370.602,0.805
370.613,1.116
370.624,1.323
370.635,1.427
370.646,1.53
370.657,1.427
370.668,1.118
370.678,1.012
370.689,0.804
370.7,0.597
370.711,0.391
370.722,0.186
370.788,0.091
370.799,0.299
370.81,0.407
370.821,0.515
370.832,0.726
370.843,0.629
370.854,0.735
370.864,0.738
370.875,0.637
370.886,0.638
370.897,0.433
370.908,0.433
370.919,0.535
370.93,0.534
370.941,0.533
370.952,0.43
370.963,0.225
370.974,0.122
370.985,0.019
370.996,0.223
371.007,0.427
371.018,0.631
371.029,0.835
371.039,0.937
371.05,1.039
371.061,1.243
371.072,1.344
371.083,1.239
371.094,1.338
371.105,1.435
371.116,1.632
371.127,1.931
371.138,2.231
371.149,2.228
371.16,2.023
371.171,1.615
371.182,1.003
371.193,0.392
371.302,0.196
371.313,0.194
371.324,0.295
371.335,0.293
371.346,0.189
371.357,0.186
371.368,0.284
371.379,0.381
371.39,0.479
371.401,0.576
371.411,0.47
371.422,0.161
372.298,0.113
372.309,0.317
372.32,0.727
372.331,1.035
372.341,1.345
372.352,1.552
372.363,1.657
372.374,1.457
372.385,1.154
372.396,0.341
372.549,0.045
372.56,0.347
372.571,0.752
372.746,0.647
372.757,0.951
372.768,1.155
372.779,1.46
372.79,1.971
372.801,2.379
372.812,2.686
372.823,2.687
372.834,2.688
372.845,2.587
372.856,2.283
372.867,2.183
372.878,1.98
372.889,1.574
372.9,1.166
372.91,0.452
372.987,0.545
372.998,1.054
373.009,1.972
373.02,2.686
373.031,3.4
373.042,4.013
373.053,4.013
373.064,3.606
373.075,2.585
373.085,1.667
373.096,0.646
373.107,0.137
373.25,0.041
373.26,0.245
373.271,0.143
373.282,0.142
373.556,0.036
373.567,0.551
373.578,0.656
373.589,0.762
373.6,0.459
373.611,0.257
373.622,0.055
373.829,0.294
373.84,0.5
373.851,0.605
373.862,0.811
373.873,1.119
373.884,1.222
373.895,1.018
373.906,0.507
373.972,0.007
373.983,0.829
373.994,1.651
374.037,2.678
374.048,3.603
374.059,4.119
374.07,3.41
374.081,1.679
374.092,0.459
374.267,0.057
374.278,0.261
374.289,0.67
374.3,1.284
374.311,1.897
374.322,2.409
374.333,2.818
374.344,2.819
374.355,2.308
374.366,1.387
374.376,0.259
374.464,0.095
374.475,0.396
374.486,0.799
374.497,1.103
374.508,1.509
374.519,1.406
374.53,0.997
374.541,0.794
374.552,0.49
374.563,0.39
374.573,0.392
374.584,0.19
374.595,0.089
374.606,0.09
374.705,0.08
374.716,0.692
374.727,1.407
374.738,2.019
374.749,2.529
374.759,2.834
374.77,2.833
374.781,2.73
374.792,2.422
374.803,1.501
374.814,0.683
374.825,0.478
374.836,0.681
374.847,0.885
374.858,0.782
374.869,0.27
374.989,0.037
375.0,0.445
375.011,0.75
375.022,0.851
375.033,0.645
375.044,0.234
375.416,0.134
375.427,0.542
375.438,0.848
375.449,1.051
375.46,1.049
375.471,0.843
375.481,0.842
375.492,0.842
375.503,0.638
375.514,0.13
375.722,0.077
375.733,0.482
375.744,0.889
375.755,1.298
375.766,1.3
375.777,1.201
375.788,1.002
375.799,0.6
375.81,0.199
375.974,0.0
376.061,0.098
376.072,0.303
376.083,0.303
376.094,0.507
376.105,0.607
376.116,0.604
376.127,0.704
376.138,0.601
376.149,0.396
376.16,0.294
376.269,0.189
376.28,0.29
376.291,0.288
376.302,0.285
376.313,0.078
376.324,0.075
376.751,0.14
376.762,0.035
376.969,0.321
376.98,0.627
376.991,0.729
377.002,0.831
377.013,0.933
377.024,0.831
377.035,0.729
377.046,0.523
377.057,0.216
377.068,0.113
377.079,0.113
377.09,0.116
377.101,0.12
377.112,0.023
377.123,0.132
377.134,0.342
377.145,0.858
377.155,1.372
377.166,1.884
377.177,2.293
377.188,2.598
377.199,2.8
377.21,3.002
377.221,3.204
377.232,3.202
377.243,2.996
377.254,2.484
377.265,1.871
377.276,1.155
377.287,0.645
377.298,0.135
377.44,0.023
377.451,0.121
377.462,0.22
377.473,0.321
377.484,0.32
377.495,0.218
377.506,0.22
377.517,0.224
377.527,0.23
377.538,0.237
377.549,0.04
