Depth(m),SO4(ng/g)
581.5115000000046,16.919780350215213
581.5360000000046,15.946676881602745
581.5605000000046,19.166571301869276
581.5850000000046,34.67509583186864
581.6095000000046,36.16350040294116
581.6340000000046,46.77293464361009
581.6585000000046,17.690836646080157
581.6830000000045,17.416005939356133
581.7075000000045,15.197441167467343
581.7320000000045,13.41430398267301
581.7565000000045,16.636894571002696
581.7810000000045,12.923516270825926
581.8055000000045,16.31130796574063
581.8300000000045,20.32090644117003
581.8545000000045,22.76331494088746
581.8790000000045,28.896564683335317
581.9035000000044,17.198403228526985
581.9280000000044,12.902357115701431
581.9525000000044,14.230914897054115
581.9770000000044,15.416861997362581
582.0020000000044,15.6428629437819
582.0265000000044,23.71588460962431
582.0507000000043,39.18949301376823
582.0749000000043,48.15144799726821
582.0991000000042,37.214895703835126
582.1233000000042,36.36982868860957
582.1475000000041,20.242627821715505
582.1717000000041,13.811962642812448
582.195900000004,17.862475245669163
582.220100000004,21.19575235308349
582.2443000000039,10.855495497957516
582.2685000000039,20.046164589297373
582.2927000000038,19.17500140560869
582.3169000000038,11.735895899816821
582.3411000000037,23.466482367640783
582.3653000000037,39.87398692124294
582.3895000000036,32.94684300287994
582.4137000000036,26.42610684208707
582.4379000000035,27.851794744511196
582.4621000000035,10.412301101232348
582.4863000000034,12.115722201745454
582.5105000000034,15.419609221091921
582.5347000000033,20.21997400024506
582.5589000000033,30.790167227273905
582.5831000000032,36.81008040081713
582.6073000000032,35.10328222025092
582.6315000000031,25.914533424320194
582.6557000000031,18.092811095137193
582.679900000003,16.17699424637509
582.704100000003,14.568524556168706
582.728300000003,21.69013509678351
582.7525000000029,28.25103105290388
582.7767000000028,27.27318161089003
582.8009000000028,23.877173074042922
582.8251000000027,25.21675976458365
582.8493000000027,23.521771263869407
582.8735000000027,19.71850343280878
582.8977000000026,13.904649716017095
582.9219000000026,17.812376196191444
582.9461000000025,31.85172382887439
582.9703000000025,30.67225578329887
